date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m,yearid
2014-09-07,0.59,7.2,68.4,100.41,11.29,15.1,9.08,9.08,20.76,9.47,14.86,3.58,3.19,2.93,1.66,6.52,4.85,4.73,3.06,2014
2014-09-08,0.33,8.21,69.31,101.1,13.6,16.98,11.08,11.08,23.66,10.06,16.81,5.3,1.77,1.74,1.33,7.04,3.1,4.0,2.36,2014
2014-09-09,0.17,8.39,70.53,100.87,9.81,17.17,11.36,11.37,21.92,12.11,16.83,3.15,1.8,3.59,2.15,6.74,3.95,5.31,3.07,2014
2014-09-10,0.22,10.34,79.45,100.16,12.76,18.4,14.45,14.45,23.91,11.15,18.13,5.56,2.86,1.68,1.34,7.24,4.2,4.1,2.42,2014
2014-09-11,6.45,9.72,80.84,99.18,15.7,16.89,12.73,12.74,24.6,8.91,16.73,6.81,6.36,6.72,3.54,13.53,9.9,9.87,6.73,2014
2014-09-12,0.07,5.07,63.86,100.77,10.97,11.74,4.07,4.08,16.61,5.65,10.63,4.63,2.23,1.78,1.01,6.41,3.24,3.64,2.12,2014
2014-09-13,12.5,6.34,86.13,100.63,5.81,10.09,7.1,7.1,12.43,6.62,9.47,4.91,4.59,4.25,2.15,9.16,6.74,6.14,4.19,2014
2014-09-14,0.3,5.21,72.65,100.89,9.67,10.13,4.49,4.5,14.75,5.08,9.13,6.14,4.01,1.24,0.93,7.38,4.94,4.25,2.81,2014
2014-09-15,0.79,6.2,76.9,100.48,13.16,11.29,6.8,6.8,16.95,3.79,10.8,3.2,1.83,2.98,2.22,6.19,4.05,4.9,2.95,2014
2014-09-16,0.86,7.04,76.24,99.89,8.75,13.07,8.64,8.64,17.54,8.79,12.76,3.34,2.54,3.38,1.93,6.73,4.48,5.35,3.18,2014
2014-09-17,2.45,6.84,78.64,99.83,10.14,12.26,8.21,8.21,16.03,5.89,11.86,5.04,2.55,2.06,1.73,7.11,4.28,5.16,3.09,2014
2014-09-18,1.06,4.36,69.0,100.42,11.04,8.31,1.75,1.77,12.58,1.54,7.22,2.58,1.91,3.68,2.26,6.26,4.17,4.89,3.07,2014
2014-09-19,1.58,3.72,64.27,101.16,12.45,7.03,-0.28,-0.24,11.87,-0.57,6.06,4.88,1.57,2.29,1.7,7.17,3.27,4.42,2.47,2014
2014-09-20,1.23,8.65,84.21,99.93,14.51,14.16,11.23,11.23,20.3,5.8,14.4,2.15,2.78,6.96,3.17,9.11,5.95,8.23,4.9,2014
2014-09-21,6.36,11.42,87.24,98.82,7.96,17.54,15.82,15.82,22.7,14.73,18.0,5.47,3.43,3.73,1.93,9.2,5.36,6.18,3.63,2014
2014-09-22,0.9,6.15,77.89,99.32,8.57,10.77,6.3,6.31,14.43,5.86,10.34,4.73,5.14,5.5,2.58,10.24,7.72,8.57,5.91,2014
2014-09-23,1.24,6.69,82.21,100.84,11.6,10.91,7.95,7.96,16.71,5.11,11.01,5.97,4.71,1.84,1.23,7.81,5.95,5.18,3.33,2014
2014-09-24,1.29,6.97,73.5,101.83,14.17,12.78,8.81,8.81,20.76,6.59,13.48,2.93,1.63,1.83,1.24,4.76,2.87,3.27,2.12,2014
2014-09-25,0.15,8.09,76.14,101.31,15.02,15.02,10.92,10.92,22.93,7.91,15.15,4.43,1.66,1.55,1.13,5.98,2.78,3.65,2.06,2014
2014-09-26,0.59,9.25,75.79,100.83,14.04,17.24,12.86,12.86,24.77,10.73,17.23,5.86,2.12,1.11,0.88,6.97,3.0,4.68,2.45,2014
2014-09-27,0.37,10.91,80.41,100.72,13.85,18.98,15.37,15.37,26.36,12.51,18.88,4.81,1.61,1.86,1.33,6.67,2.94,4.36,2.34,2014
2014-09-28,0.05,9.91,76.22,100.26,11.43,18.12,13.89,13.89,24.54,13.11,18.13,3.69,2.43,3.49,2.56,7.18,4.99,5.77,3.29,2014
2014-09-29,0.72,8.17,84.68,100.1,8.91,14.07,10.76,10.76,17.05,8.14,13.47,3.52,4.18,3.68,1.81,7.2,5.99,5.9,4.32,2014
2014-09-30,0.17,7.66,86.51,100.18,8.49,12.97,9.92,9.93,16.95,8.46,12.17,3.16,2.08,3.16,2.19,6.32,4.27,4.51,3.37,2014
2014-10-01,0.07,7.92,86.37,100.6,8.1,13.28,10.55,10.56,17.76,9.66,12.77,2.93,2.1,3.72,2.37,6.64,4.47,5.32,3.43,2014
2014-10-02,0.05,7.8,84.46,100.63,11.1,13.37,10.31,10.31,19.31,8.21,12.88,2.57,0.9,3.47,2.33,6.05,3.24,4.51,2.72,2014
2014-10-03,0.27,7.69,74.39,99.83,11.59,14.51,9.96,9.96,20.98,9.39,14.49,4.94,3.83,3.63,2.14,8.56,5.96,6.23,3.68,2014
2014-10-04,19.59,8.62,91.85,98.71,5.58,12.9,11.5,11.5,14.98,9.4,12.82,4.15,3.7,3.16,1.55,7.32,5.25,6.36,4.24,2014
2014-10-05,1.18,5.7,76.61,99.16,7.11,9.89,5.48,5.49,13.22,6.11,9.42,1.34,2.53,5.56,2.77,6.9,5.3,6.25,3.96,2014
2014-10-06,0.81,6.02,74.55,99.84,10.2,10.88,6.34,6.34,16.07,5.87,10.74,4.33,3.44,4.04,2.25,8.37,5.69,6.38,3.82,2014
2014-10-07,7.03,7.94,81.15,99.61,7.81,13.3,10.43,10.43,18.52,10.72,13.61,3.65,3.33,5.63,2.58,9.27,5.91,7.49,4.5,2014
2014-10-08,13.31,7.64,81.78,98.77,8.36,12.67,9.57,9.57,16.46,8.09,12.77,5.2,5.23,6.61,3.33,11.81,8.56,9.15,6.11,2014
2014-10-09,1.11,4.87,75.08,99.4,5.0,7.63,3.23,3.25,9.77,4.77,7.44,2.81,2.63,7.46,4.8,10.28,7.43,8.79,5.81,2014
2014-10-10,0.29,4.82,78.23,100.08,8.77,7.0,3.27,3.28,12.1,3.33,6.79,4.62,3.84,3.52,1.9,8.14,5.75,6.54,4.19,2014
2014-10-11,0.62,4.98,81.76,100.47,7.79,6.44,3.76,3.77,11.2,3.42,6.66,5.26,2.56,0.23,0.21,5.49,2.78,2.68,1.57,2014
2014-10-12,0.36,4.32,71.37,100.86,12.21,6.67,1.81,1.83,13.38,1.17,6.64,3.7,1.61,1.61,1.29,5.31,2.9,3.95,2.3,2014
2014-10-13,3.76,6.03,83.47,100.66,14.69,9.04,6.15,6.15,16.14,1.45,9.21,5.3,1.66,1.74,1.44,7.04,3.1,4.1,2.35,2014
2014-10-14,0.18,10.17,86.65,100.07,13.29,16.09,14.06,14.06,23.84,10.55,16.48,5.5,2.89,3.69,2.08,9.18,4.97,6.25,3.43,2014
2014-10-15,3.89,12.08,93.01,99.84,7.08,17.46,16.87,16.87,22.17,15.1,18.04,2.12,1.46,4.44,2.24,6.56,3.7,5.42,2.78,2014
2014-10-16,9.51,12.62,97.31,99.14,3.79,17.47,17.45,17.45,19.78,15.98,17.89,3.14,3.08,4.96,2.19,8.1,5.27,6.01,3.54,2014
2014-10-17,2.53,9.09,86.83,98.48,4.82,14.3,12.31,12.31,17.66,12.84,14.47,4.75,4.34,4.33,1.97,9.08,6.32,6.87,4.19,2014
2014-10-18,2.29,7.6,86.75,98.5,11.7,11.78,9.13,9.13,16.26,4.56,11.75,4.11,3.89,4.76,2.49,8.88,6.38,6.35,4.16,2014
2014-10-19,2.32,3.54,72.0,99.73,7.75,4.11,-1.07,-1.04,6.96,-0.79,3.51,1.6,2.63,5.73,2.87,7.34,5.51,6.49,4.02,2014
2014-10-20,0.73,3.7,73.27,99.93,9.4,4.25,-0.51,-0.48,8.55,-0.85,3.91,5.27,2.63,0.24,0.2,5.51,2.82,3.11,1.91,2014
2014-10-21,5.56,4.64,86.27,100.29,3.91,5.13,2.76,2.77,6.78,2.87,4.86,3.92,3.74,4.84,2.53,8.77,6.28,6.91,4.86,2014
2014-10-22,7.62,5.07,82.2,100.93,6.96,6.89,4.11,4.12,11.31,4.35,6.94,1.4,2.58,7.57,4.29,8.97,6.87,8.31,5.73,2014
2014-10-23,5.64,5.4,86.68,100.27,4.65,6.89,4.9,4.9,9.42,4.77,6.96,3.86,3.36,5.99,3.86,9.86,7.22,8.64,6.02,2014
2014-10-24,1.34,5.54,88.46,99.61,5.42,6.68,5.19,5.2,10.15,4.73,6.95,3.34,2.58,2.34,1.15,5.68,3.73,4.31,2.6,2014
2014-10-25,7.96,6.28,92.17,98.67,10.26,7.91,6.73,6.73,13.96,3.7,8.04,3.6,2.15,4.24,2.29,7.84,4.44,5.57,3.46,2014
2014-10-26,0.67,5.48,85.65,98.47,5.37,6.98,4.84,4.85,10.26,4.89,7.09,2.55,2.63,5.21,3.03,7.76,5.66,6.68,4.25,2014
2014-10-27,1.04,5.06,83.2,99.71,9.1,6.39,3.91,3.92,12.04,2.94,6.55,6.4,4.41,1.39,0.86,7.79,5.27,5.55,3.62,2014
2014-10-28,6.74,6.53,90.59,99.64,7.44,8.81,7.36,7.36,12.22,4.78,9.01,6.91,3.96,1.48,0.89,8.38,4.85,5.59,3.43,2014
2014-10-29,1.02,7.03,92.69,99.29,6.83,9.18,8.38,8.38,11.81,4.98,9.71,3.31,3.64,5.33,2.45,8.65,6.09,6.93,3.83,2014
2014-10-30,4.01,4.33,83.37,99.92,7.13,4.6,1.72,1.73,8.19,1.06,4.32,3.4,2.1,2.88,1.87,6.27,3.96,4.81,2.88,2014
2014-10-31,0.16,3.49,75.98,100.34,6.93,3.04,-1.15,-1.12,6.64,-0.29,2.64,4.62,2.55,1.77,1.47,6.39,4.02,3.85,2.36,2014
2014-11-01,0.37,3.62,85.05,100.46,4.31,1.83,-0.65,-0.63,3.85,-0.47,1.59,3.27,3.37,6.03,3.66,9.3,7.03,7.15,4.94,2014
2014-11-02,0.07,2.69,68.72,100.23,8.88,0.57,-4.55,-4.48,5.85,-3.02,0.42,3.5,3.58,5.94,3.46,9.44,7.04,7.87,5.04,2014
2014-11-03,1.03,3.09,77.93,100.03,11.09,0.14,-2.97,-2.93,7.06,-4.03,0.54,5.27,3.75,2.38,1.61,7.64,5.36,6.09,3.99,2014
2014-11-04,4.09,5.1,95.57,99.89,8.87,3.56,3.79,3.8,8.88,0.01,4.7,7.23,4.03,1.29,0.95,8.52,4.98,3.98,2.25,2014
2014-11-05,3.36,5.62,83.9,99.77,7.48,7.42,5.24,5.25,10.56,3.07,7.97,6.11,5.42,5.7,2.78,11.81,8.21,9.3,5.76,2014
2014-11-06,2.54,4.38,90.84,99.84,6.82,3.06,1.89,1.9,6.89,0.07,3.25,4.77,2.46,0.77,0.74,5.54,3.2,3.69,2.07,2014
2014-11-07,1.79,3.27,81.7,99.24,6.72,0.57,-2.3,-2.27,2.85,-3.87,0.58,4.51,3.25,4.48,3.29,8.99,6.55,7.12,4.64,2014
2014-11-08,0.36,2.67,79.09,99.55,5.92,-1.61,-4.77,-4.72,1.3,-4.62,-1.7,2.94,1.73,3.31,1.92,6.25,3.65,4.95,3.05,2014
2014-11-09,1.49,3.47,82.18,99.47,3.72,0.88,-1.47,-1.44,3.33,-0.39,1.33,6.94,5.47,1.98,1.25,8.92,6.72,6.4,3.99,2014
2014-11-10,0.32,3.85,81.02,100.22,5.52,2.63,0.08,0.1,6.33,0.81,3.1,7.62,4.16,1.26,0.87,8.89,5.02,4.93,2.89,2014
2014-11-11,0.09,4.61,93.23,99.87,9.42,3.6,2.38,2.39,9.24,-0.17,3.6,3.87,2.8,2.02,1.72,5.89,4.52,3.9,2.64,2014
2014-11-12,4.93,4.51,81.41,99.58,9.24,4.82,1.71,1.74,9.18,-0.06,5.2,7.89,6.47,4.44,2.41,12.33,8.88,8.46,5.45,2014
2014-11-13,0.07,2.92,76.7,100.01,4.72,-0.06,-3.53,-3.49,2.92,-1.8,0.01,4.7,4.6,4.75,2.43,9.45,7.03,7.09,4.41,2014
2014-11-14,0.12,2.45,76.08,100.0,4.88,-2.14,-5.9,-5.81,0.12,-4.76,-2.3,2.9,3.06,4.05,2.15,6.95,5.21,5.5,3.43,2014
2014-11-15,0.01,2.15,70.84,100.7,6.48,-2.74,-7.25,-7.14,0.89,-5.59,-2.97,2.81,2.97,4.99,2.69,7.8,5.66,6.13,3.85,2014
2014-11-16,1.23,3.03,86.58,100.46,3.77,-1.26,-3.0,-2.98,1.25,-2.52,-1.11,3.11,2.51,4.61,2.46,7.73,4.97,5.5,3.52,2014
2014-11-17,9.58,3.41,95.61,99.1,2.62,-1.25,-1.62,-1.62,0.15,-2.47,-1.04,3.95,3.17,2.26,1.31,6.21,4.48,4.37,2.84,2014
2014-11-18,0.99,2.25,79.24,98.45,4.07,-4.22,-7.13,-7.04,-1.39,-5.46,-4.16,6.76,5.43,6.52,4.33,13.28,9.76,11.49,8.18,2014
2014-11-19,0.17,1.88,75.01,99.75,5.58,-5.88,-8.89,-8.78,-2.44,-8.02,-5.63,4.43,3.2,4.5,2.86,8.92,6.06,7.44,4.97,2014
2014-11-20,1.62,2.23,78.89,99.13,4.97,-4.62,-6.99,-6.93,-1.3,-6.28,-4.17,6.52,4.97,4.85,3.12,11.38,8.08,8.79,5.82,2014
2014-11-21,2.68,1.53,76.03,100.51,6.89,-9.15,-11.23,-11.08,-5.69,-12.58,-8.42,3.74,3.3,4.94,3.04,8.68,6.34,7.26,4.6,2014
2014-11-22,0.82,2.56,92.81,100.13,13.82,-5.18,-5.93,-5.89,0.74,-13.08,-4.36,5.81,4.45,4.5,2.86,10.31,7.32,8.11,5.35,2014
2014-11-23,1.11,4.23,99.49,99.98,4.02,0.83,1.42,1.42,4.17,0.15,1.5,4.11,2.24,3.48,2.17,7.59,4.41,5.28,2.85,2014
2014-11-24,14.95,6.3,97.43,98.33,11.84,6.03,6.29,6.29,12.59,0.75,7.23,13.23,9.72,4.76,2.62,17.98,12.35,11.33,6.74,2014
2014-11-25,2.98,3.8,74.5,99.32,6.21,3.18,-0.17,-0.14,6.29,0.08,3.97,5.49,3.84,9.51,6.19,15.01,10.03,12.1,7.96,2014
2014-11-26,1.73,2.63,80.37,100.63,2.7,-2.03,-4.79,-4.74,-0.49,-3.2,-1.97,7.02,4.34,1.76,1.13,8.78,5.48,4.58,2.97,2014
2014-11-27,1.02,2.15,68.97,100.18,4.5,-2.61,-7.32,-7.2,-0.31,-4.81,-2.71,5.12,3.55,0.45,0.18,5.58,3.73,2.93,1.92,2014
2014-11-28,1.42,1.83,69.85,100.41,4.09,-4.92,-9.22,-9.06,-3.37,-7.46,-5.0,4.7,3.41,1.66,1.34,6.36,4.76,3.85,2.9,2014
2014-11-29,0.15,1.8,77.81,100.63,8.06,-7.71,-9.44,-9.33,-2.68,-10.74,-6.58,6.39,3.51,0.84,0.59,7.23,4.1,3.89,2.45,2014
2014-11-30,2.07,4.18,96.3,99.5,8.11,0.97,0.91,0.92,4.41,-3.7,1.71,3.21,2.0,5.96,2.86,9.17,4.86,7.66,4.17,2014
2014-12-01,0.59,2.59,79.55,100.66,12.06,-2.33,-5.96,-5.79,2.95,-9.11,-2.07,3.54,3.92,5.94,2.92,9.48,6.84,7.19,4.59,2014
2015-04-01,0.08,1.72,77.75,100.34,12.77,-6.5,-10.24,-10.13,-1.5,-14.26,-7.21,4.69,4.22,2.73,1.75,7.42,5.97,5.01,3.53,2015
2015-04-02,3.23,3.69,93.15,99.63,15.95,-0.46,-1.34,-1.32,8.14,-7.81,0.49,7.69,3.18,3.15,2.04,10.84,5.21,5.83,3.43,2015
2015-04-03,3.11,4.53,88.28,99.13,8.42,3.81,2.17,2.18,8.95,0.53,4.02,3.52,3.39,5.61,2.97,9.13,6.37,6.97,4.37,2015
2015-04-04,6.88,2.42,83.78,99.61,10.19,-3.24,-6.42,-6.35,1.57,-8.62,-3.78,11.51,9.04,0.88,0.58,12.39,9.62,7.93,5.8,2015
2015-04-05,0.09,1.79,75.26,100.44,6.43,-5.36,-9.56,-9.45,-4.48,-10.91,-6.23,5.45,5.03,3.24,1.93,8.7,6.96,6.9,4.93,2015
2015-04-06,0.74,2.39,85.15,101.0,13.09,-4.44,-6.62,-6.54,1.36,-11.74,-3.98,2.77,1.77,1.71,1.12,4.48,2.89,2.78,2.0,2015
2015-04-07,0.1,2.49,77.91,101.4,9.06,-1.76,-5.52,-5.46,2.58,-6.48,-2.22,1.95,2.25,4.13,2.19,6.08,4.44,4.85,3.38,2015
2015-04-08,1.68,2.81,81.46,101.52,7.49,-0.93,-3.99,-3.95,2.47,-5.02,-1.18,1.47,2.0,5.08,2.9,6.55,4.9,5.83,4.02,2015
2015-04-09,4.25,3.64,87.15,100.86,6.99,1.51,-0.58,-0.57,4.69,-2.3,1.38,3.5,3.05,5.89,3.52,9.39,6.57,7.17,4.83,2015
2015-04-10,13.95,5.03,91.8,98.76,7.76,4.35,3.38,3.38,8.54,0.78,4.91,8.85,7.16,6.19,3.15,15.04,10.31,10.34,6.62,2015
2015-04-11,0.22,3.84,79.9,99.51,6.43,3.16,0.03,0.04,6.59,0.16,3.14,7.68,6.8,6.04,3.05,13.72,9.85,10.47,7.22,2015
2015-04-12,0.33,4.51,79.55,100.59,14.87,5.5,2.2,2.2,13.87,-1.0,5.67,2.94,2.92,6.27,2.99,9.22,5.91,7.71,4.89,2015
2015-04-13,4.29,6.48,79.53,100.14,19.47,10.41,6.98,6.98,19.36,-0.12,10.92,14.07,9.49,0.96,0.74,15.02,10.23,8.05,5.12,2015
2015-04-14,0.28,4.87,72.57,100.23,10.85,7.79,3.36,3.37,13.67,2.82,8.06,4.37,4.69,7.6,4.13,11.98,8.83,9.74,6.29,2015
2015-04-15,0.0,3.64,68.23,101.03,11.31,5.36,-0.58,-0.54,10.84,-0.47,4.85,2.9,1.93,5.21,3.11,8.1,5.04,6.35,3.94,2015
2015-04-16,0.03,4.03,66.18,101.06,16.43,6.87,0.57,0.61,14.25,-2.18,6.78,5.43,2.17,2.11,1.31,7.53,3.48,3.93,2.42,2015
2015-04-17,0.12,6.31,77.71,99.72,14.45,10.68,6.97,6.98,17.55,3.09,10.79,3.54,3.76,6.34,3.13,9.88,6.88,7.97,4.97,2015
2015-04-18,0.43,4.4,85.22,100.14,9.25,5.11,1.92,1.92,8.88,-0.37,4.24,5.39,2.21,1.35,1.5,6.74,3.72,4.94,3.1,2015
2015-04-19,0.51,3.66,69.71,100.96,13.62,5.88,-0.47,-0.44,11.46,-2.16,4.63,6.67,2.67,1.21,1.11,7.88,3.78,4.36,2.67,2015
2015-04-20,9.83,4.88,87.52,99.69,7.19,5.48,3.25,3.26,8.93,1.74,5.29,4.9,4.72,7.53,4.09,12.43,8.82,9.65,6.78,2015
2015-04-21,13.86,5.56,84.3,98.64,8.58,7.56,5.05,5.05,11.44,2.85,7.57,7.3,5.52,3.98,2.9,11.29,8.42,7.95,5.2,2015
2015-04-22,3.37,4.86,86.02,98.74,10.02,5.26,3.14,3.15,10.85,0.83,5.35,5.46,3.93,2.28,1.53,7.74,5.46,5.29,3.45,2015
2015-04-23,1.96,3.94,85.02,98.64,4.9,3.1,0.25,0.27,5.09,0.19,2.52,4.32,4.91,5.39,2.82,9.71,7.73,7.79,5.55,2015
2015-04-24,1.94,3.22,77.25,99.36,5.67,1.82,-2.34,-2.31,3.95,-1.72,1.16,1.11,1.91,7.06,4.44,8.17,6.36,7.72,5.42,2015
2015-04-25,0.12,4.06,79.51,99.34,11.29,4.58,0.62,0.64,9.53,-1.76,3.99,2.47,2.24,4.91,2.9,7.37,5.15,6.15,4.15,2015
2015-04-26,0.18,4.56,85.0,99.13,9.95,5.09,2.29,2.3,9.55,-0.39,4.65,3.69,1.32,2.79,2.28,6.49,3.6,4.59,2.91,2015
2015-04-27,0.64,5.63,87.2,99.31,10.82,7.48,5.22,5.22,12.38,1.56,7.36,4.09,3.05,3.94,2.42,8.02,5.47,6.32,3.99,2015
2015-04-28,0.27,5.97,78.22,99.59,12.89,9.96,6.16,6.16,16.15,3.25,9.85,3.4,1.54,4.09,2.72,7.49,4.26,6.03,3.58,2015
2015-04-29,0.04,5.98,78.44,99.38,11.65,10.15,6.21,6.21,15.31,3.66,9.82,3.08,1.12,4.25,2.85,7.33,3.97,5.79,3.59,2015
2015-04-30,0.08,5.9,79.92,99.81,12.26,10.01,6.05,6.05,15.45,3.18,9.4,2.22,1.89,4.34,2.31,6.55,4.2,5.29,3.47,2015
2015-05-01,0.27,6.54,76.91,100.02,11.64,11.31,7.58,7.58,16.68,5.04,11.53,4.87,2.28,0.43,0.33,5.3,2.61,2.61,1.77,2015
2015-05-02,0.01,6.83,66.84,99.85,13.54,13.37,8.16,8.16,20.13,6.59,14.31,2.72,1.82,1.94,1.59,4.66,3.42,3.45,2.38,2015
2015-05-03,0.04,7.85,72.73,100.04,14.3,15.07,10.26,10.26,21.93,7.63,15.19,6.79,3.06,1.69,1.09,8.48,4.14,4.69,2.71,2015
2015-05-04,1.92,8.6,73.22,100.0,15.04,16.2,11.54,11.54,24.34,9.31,16.5,6.35,5.49,6.24,3.06,12.6,8.55,8.55,5.38,2015
2015-05-05,0.19,6.03,69.07,100.8,10.73,12.68,6.43,6.44,17.69,6.96,12.07,4.7,3.32,2.74,2.02,7.44,5.34,5.56,3.39,2015
2015-05-06,0.1,6.66,69.83,100.82,16.14,13.38,7.92,7.93,20.98,4.84,13.42,6.81,4.72,2.1,1.62,8.91,6.34,5.96,3.59,2015
2015-05-07,0.52,7.96,69.15,100.43,17.43,16.24,10.54,10.54,24.61,7.18,16.27,4.75,1.64,2.73,2.25,7.48,3.89,5.34,3.08,2015
2015-05-08,0.07,10.01,75.64,100.3,17.34,18.73,13.85,13.85,26.32,8.98,18.43,6.84,3.19,0.41,0.42,7.25,3.61,3.89,2.17,2015
2015-05-09,6.7,12.16,88.83,100.32,11.84,18.96,16.89,16.89,25.66,13.82,18.95,5.04,2.35,1.76,1.5,6.8,3.85,4.31,2.6,2015
2015-05-10,2.6,10.99,87.74,100.36,11.02,17.67,15.25,15.25,21.96,10.94,17.55,2.46,2.49,3.46,1.8,5.92,4.29,4.9,3.3,2015
2015-05-11,10.84,6.95,89.96,100.35,4.51,11.1,8.53,8.53,12.5,8.0,10.14,5.73,4.95,3.2,2.04,8.92,6.99,6.28,4.78,2015
2015-05-12,5.12,8.93,82.2,99.0,13.47,15.35,11.88,11.88,21.88,8.41,15.12,10.94,8.15,1.3,0.76,12.23,8.91,8.99,6.16,2015
2015-05-13,1.1,5.03,66.6,100.38,10.23,10.85,3.85,3.86,15.36,5.13,9.82,2.32,1.56,5.62,3.66,7.94,5.22,6.84,4.44,2015
2015-05-14,0.12,4.81,62.73,101.17,15.47,11.03,3.26,3.28,17.19,1.72,10.17,4.72,2.75,2.05,1.61,6.77,4.36,5.01,3.06,2015
2015-05-15,0.17,5.84,65.41,100.77,15.01,12.72,5.94,5.95,19.12,4.12,12.39,4.04,1.21,2.66,1.99,6.7,3.2,4.68,2.76,2015
2015-05-16,0.22,9.3,89.93,100.29,10.44,14.63,12.7,12.7,19.0,8.56,14.55,3.44,1.41,2.1,1.28,5.53,2.69,3.35,2.06,2015
2015-05-17,0.04,8.15,70.77,100.6,13.46,16.99,10.93,10.93,22.86,9.41,16.29,5.93,2.85,0.55,0.23,6.48,3.08,3.58,2.04,2015
2015-05-18,14.85,11.55,87.89,100.09,16.16,18.48,15.77,15.77,25.21,9.05,18.26,3.89,2.4,3.43,1.9,7.31,4.3,5.11,3.19,2015
2015-05-19,2.3,11.43,80.28,99.21,15.41,19.5,15.56,15.56,25.29,9.87,19.41,5.02,5.06,5.69,2.65,10.71,7.71,8.01,5.36,2015
2015-05-20,0.11,4.64,63.17,99.54,8.37,10.35,2.57,2.59,14.05,5.68,9.28,2.61,3.69,7.1,3.48,9.71,7.17,8.5,5.72,2015
2015-05-21,0.12,6.01,68.83,99.45,10.79,12.53,6.3,6.31,17.32,6.53,11.87,3.07,3.19,5.02,2.59,8.09,5.78,6.64,4.37,2015
2015-05-22,0.65,4.39,69.42,99.95,11.03,8.2,1.48,1.52,11.87,0.84,7.16,6.27,5.44,3.31,2.04,9.58,7.48,6.25,4.26,2015
2015-05-23,0.07,3.9,61.76,100.82,14.42,8.29,0.26,0.31,13.58,-0.84,7.28,4.33,3.44,5.32,3.4,9.65,6.84,7.29,4.8,2015
2015-05-24,0.16,7.61,73.33,100.32,16.48,14.56,9.56,9.56,22.19,5.71,14.62,3.94,2.75,6.05,4.07,9.99,6.82,8.08,5.06,2015
2015-05-25,16.79,9.6,90.62,100.3,5.76,14.87,13.34,13.33,17.41,11.66,14.93,5.51,3.42,2.14,1.63,7.65,5.05,5.36,3.36,2015
2015-05-26,0.94,12.94,83.14,99.97,10.24,20.71,17.96,17.96,25.85,15.61,20.96,4.28,4.54,5.82,2.59,10.1,7.13,8.32,5.15,2015
2015-05-27,1.08,13.7,85.11,99.89,8.28,21.17,18.85,18.85,25.72,17.44,21.48,4.87,3.85,4.53,2.3,9.4,6.15,7.43,4.48,2015
2015-05-28,3.59,11.15,83.62,100.34,10.0,18.59,15.66,15.66,22.71,12.7,18.53,3.51,3.66,4.06,2.0,7.56,5.67,5.89,3.83,2015
2015-05-29,0.59,9.62,75.92,100.84,13.95,18.41,13.41,13.41,23.76,9.8,17.81,3.53,1.42,1.89,1.15,5.42,2.58,3.14,1.87,2015
2015-05-30,9.18,13.51,86.33,99.78,14.13,20.91,18.36,18.36,26.58,12.45,21.0,7.34,6.2,4.93,2.35,12.27,8.55,8.4,5.46,2015
2015-05-31,3.09,5.06,67.98,100.96,5.73,10.69,3.86,3.88,12.25,6.52,9.69,4.18,3.66,3.97,2.03,8.15,5.69,5.83,3.89,2015
2015-06-01,2.32,6.44,76.38,101.08,8.95,12.45,7.49,7.5,16.17,7.22,11.57,3.17,3.51,4.17,2.16,7.34,5.67,5.66,3.7,2015
2015-06-02,3.6,6.01,81.83,100.88,8.09,10.54,6.53,6.53,13.01,4.92,9.49,3.16,2.6,3.05,1.86,6.21,4.46,4.38,3.02,2015
2015-06-03,0.47,6.25,75.25,100.96,13.64,12.47,7.01,7.02,17.99,4.36,11.34,4.25,2.19,0.76,0.52,5.01,2.71,2.41,1.63,2015
2015-06-04,0.46,7.94,73.26,100.68,15.25,15.81,10.47,10.47,21.95,6.7,15.35,5.38,1.94,1.36,1.18,6.74,3.12,3.56,2.18,2015
2015-06-05,6.7,10.6,87.49,100.0,9.0,17.27,14.83,14.82,21.84,12.84,16.98,3.66,2.73,3.48,1.83,7.13,4.57,5.26,3.3,2015
2015-06-06,0.26,5.76,63.09,100.47,11.22,13.42,5.73,5.75,18.31,7.1,12.69,3.88,3.45,3.26,1.7,7.13,5.15,5.22,3.44,2015
2015-06-07,0.58,6.92,70.04,100.23,10.6,13.97,8.35,8.35,17.94,7.34,13.86,6.04,3.38,1.92,1.27,7.96,4.65,4.72,2.97,2015
2015-06-08,22.3,11.84,92.79,98.83,9.5,17.59,16.3,16.3,22.88,13.38,17.6,2.6,2.47,5.95,2.91,8.55,5.38,6.96,4.46,2015
2015-06-09,6.82,11.33,90.9,98.81,6.88,17.5,15.7,15.7,20.95,14.07,17.22,4.14,2.48,1.8,1.4,5.94,3.88,3.74,2.33,2015
2015-06-10,11.37,10.64,82.22,99.06,10.35,18.25,14.73,14.73,22.73,12.38,17.87,4.89,2.65,3.39,2.24,8.28,4.89,5.1,3.28,2015
2015-06-11,0.64,10.95,81.08,99.26,6.11,18.8,15.27,15.27,21.99,15.88,18.57,3.68,4.04,6.46,3.61,10.14,7.65,8.37,5.65,2015
2015-06-12,10.28,10.57,86.43,99.76,9.08,17.4,14.79,14.79,21.29,12.21,17.08,6.63,4.76,0.79,0.56,7.42,5.31,4.69,3.19,2015
